month,year,mpaa,budget,runtime,screens,domestic_box_office,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
12.0,2000.0,3,45000000.0,101.0,2653.0,60786269.0,132.0,23.88,192,0.0,-0.5012791108847406,-1.1735440872466358,-0.9939803809309543,-0.08160864499262357,-0.47728440322651994,-0.5448697836942754,0.6229816058631681
2.0,2003.0,4,25000000.0,101.0,2625.0,34712347.0,151.0,27.72,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
9.0,2006.0,4,12000000.0,88.0,2515.0,27838408.0,121.0,61.21,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
5.0,2005.0,4,7303082.0,112.0,1905.0,55334418.0,39.0,64.0,192,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
7.0,2019.0,4,17000000.0,87.0,3170.0,39014193.0,244.0,80.85,192,0.0,0.09161452310424871,1.6632170048791117,1.3320102683666177,-0.1831046626771551,-0.6213308951727986,-0.365414407841718,-0.18341313099457024
12.0,2009.0,4,8500000.0,112.0,1361.0,39471742.0,246.0,89.09,192,0.0,-0.5230753838772262,-0.8660312468299417,-0.49018242343357715,0.2110017264531207,-0.6202506362043219,-0.2891707150859443,0.9380062464702931
8.0,2018.0,3,30000000.0,120.0,3865.0,174532921.0,424.0,89.0,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
7.0,2011.0,3,50000000.0,118.0,3020.0,84351197.0,40.0,68.0,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
9.0,2002.0,4,1800000.0,113.0,7.0,21679.0,24.0,45.5,192,0.0,-0.482321766715716,-0.32781170647254776,0.5881440477338187,0.24754004860353732,-0.04532644775453457,-0.03178838819255905,0.8691151635904809
6.0,2001.0,3,13000000.0,99.0,1603.0,16937988.0,125.0,62.58,192,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
11.0,2015.0,3,37000000.0,133.0,3502.0,109767581.0,356.0,93.47,192,0.0,-0.6426102031950447,0.9380803707395405,-0.6230184913875264,-0.09585764479194067,-0.21183944139075062,1.292180270869879,0.8524487161650689
11.0,2018.0,3,50000000.0,130.0,3752.0,115715889.0,358.0,80.82,192,1.0,-0.6426102031950447,0.9380803707395405,-0.6230184913875264,-0.09585764479194067,-0.21183944139075062,1.292180270869879,0.8524487161650689
3.0,2023.0,3,75000000.0,116.0,4007.0,156248615.0,401.0,85.68,192,1.0,-0.6426102031950447,0.9380803707395405,-0.6230184913875264,-0.09585764479194067,-0.21183944139075062,1.292180270869879,0.8524487161650689
4.0,2016.0,4,31500000.0,113.0,2683.0,14708696.0,165.0,30.98,191,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
10.0,2015.0,4,55000000.0,119.0,2991.0,31090320.0,321.0,72.19,192,0.0,-0.4468431510637892,-0.7919352139132917,2.1483614578341976,-0.131600182604915,-0.6814936692858926,-0.6104950037002931,1.0035077363443095
4.0,2001.0,2,25000000.0,95.0,2166.0,25635682.0,105.0,16.7,192,0.0,0.09557271629361304,1.1656781267671115,-1.101365415876714,-0.36731072755231736,1.434530858464445,-0.38189678805200195,-0.6115705218300194
9.0,2006.0,3,5800000.0,111.0,1023.0,7009668.0,84.0,8.33,192,0.0,-0.6294826158991532,1.314128766455316,-0.5452331638197494,-0.62278703412796,-0.26158351479732295,1.1344351241454294,-0.5573746979053639
2.0,2002.0,3,12000000.0,94.0,2713.0,37191304.0,134.0,17.78,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
2.0,2023.0,3,17000000.0,120.0,475.0,451549.0,6.0,67.0,172,0.0,0.21178465673433147,1.012909922300053,-0.8555914565188875,0.6125236631555564,-0.7667411627148067,-0.5030947791899532,1.5838443105825513
4.0,2002.0,4,6000000.0,108.0,117.0,1084935.0,33.0,61.0,183,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
9.0,2005.0,3,1000000.0,90.0,1789.0,10047674.0,61.0,26.67,192,0.0,-0.3161896369227922,-0.5628619546346262,2.4620360962423242,-0.11445545584757996,-0.47535793028393303,-0.1931378986205233,0.7382796081900681
2.0,2006.0,0,50000000.0,87.0,2609.0,58640119.0,136.0,68.35,192,0.0,2.612885203401489,-0.4174213551099746,-0.23540526057456784,-0.3290699990095443,0.12016491095986688,0.048054656639574714,-0.5892166345973108
2.0,2005.0,3,38000000.0,97.0,2805.0,19297522.0,119.0,17.82,123,0.0,-0.3557417224780833,-0.4656376775054824,0.7385374340813828,-0.9447052649866817,-0.8123573338973918,-0.10154684434695846,-1.347316128106684
6.0,2010.0,4,7000000.0,92.0,454.0,7468936.0,195.0,78.83,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
8.0,2007.0,2,6000000.0,93.0,2332.0,13235267.0,100.0,3.28,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
5.0,2003.0,2,60000000.0,92.0,3472.0,104297061.0,162.0,29.3,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
11.0,2017.0,3,69000000.0,100.0,3575.0,104029443.0,155.0,22.51,192,1.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
6.0,2002.0,4,250000.0,101.0,5.0,144008.0,59.0,69.95,192,0.0,-0.38289658273367005,-0.4738367288007457,1.8034588985129463,0.03598431169928421,1.305924803275855,1.5665842617478023,0.2817306582533027
11.0,2013.0,4,5000000.0,117.0,1110.0,27298285.0,314.0,89.75,192,0.0,-0.4354461296895735,-0.3401755862434365,-0.05158572709866951,0.44786027227365727,-0.3157025122746867,1.8560595266045612,0.3138585966492101
5.0,2009.0,3,25000000.0,84.0,2459.0,25794018.0,113.0,21.31,192,0.0,-0.4556609088999477,0.6381267522389344,-1.058724757429286,-0.3571610167317508,-0.16372824044382966,-0.4172245110186793,-0.8285853754942537
9.0,2000.0,4,12500000.0,140.0,3.0,4157491.0,155.0,68.51,0,0.0,-0.37506613615983825,-0.7988015776775841,-0.21377433559262024,0.07641062620856016,1.353146520902629,0.10305710176446943,0.6001477740039362
3.0,2015.0,4,10000000.0,106.0,739.0,5637066.0,166.0,74.27,192,0.0,-0.3706255967437438,-0.9444708279679704,-0.6803057425228278,-0.06446391823528858,-0.27114866422456047,-0.1275126786145059,0.35775347770892696
2.0,2003.0,3,80000000.0,125.0,3474.0,102543518.0,263.0,42.87,192,0.0,-0.521770160010657,0.9756702966575423,-0.4854940976906194,-0.25317558651280947,1.4720459225513693,-0.042613640923196056,-0.655896855392723
8.0,2015.0,4,11900000.0,113.0,151.0,208588.0,102.0,25.98,192,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
5.0,2012.0,3,150000000.0,113.0,3755.0,79727149.0,305.0,37.75,192,0.0,-0.05659667403159973,-0.48264065752110186,0.8347068513505667,-0.9190017353051322,-0.9470100383984632,-0.2439612339672767,-1.214607822838028
2.0,2013.0,3,3500000.0,97.0,2313.0,17418667.0,113.0,42.51,192,0.0,-0.39471622966237147,0.35058173159976946,1.942409925726385,-0.744119004866075,-0.8200922397324065,-0.08166783907615088,-0.593696725845573
7.0,2005.0,3,60000000.0,105.0,2657.0,25473352.0,187.0,47.94,192,0.0,-0.28795845163792055,-0.6801339415851334,1.8040835162915145,-0.1707381654655689,-0.8326674018637515,0.11087796928236887,0.4722367867221605
11.0,2017.0,3,30000000.0,125.0,1733.0,56468410.0,363.0,82.76,175,0.0,-0.4099704323055553,-0.5322047751486714,-0.06599542898856972,1.5117411363221185,-0.46845441839143903,-0.3640182576476038,0.0633014951013549
1.0,2003.0,3,11000000.0,86.0,2865.0,32551396.0,159.0,12.21,15,0.0,-0.003917001180417266,-0.20381653893447008,2.635990841079285,-0.6156813155020497,-0.6597547081915764,-0.49329743496529155,-0.5388355006117085
2.0,2006.0,3,20000000.0,83.0,2898.0,48548426.0,108.0,7.67,192,0.0,-0.5498202352834642,-0.6056213974026391,-0.8094958005547184,-0.6454271485535504,-0.5155494987650829,-0.5585738407022172,-0.8565475844007433
4.0,2010.0,3,55000000.0,88.0,3380.0,98711404.0,269.0,65.49,192,0.0,-0.5606956869919448,-0.6501930005784397,-0.18880977117107758,-0.7408802659374569,1.6090213909197273,-0.8877189968344654,-0.6631351072449515
3.0,2004.0,4,28000000.0,101.0,2748.0,59020957.0,232.0,73.29,192,0.0,-0.47570089492266415,1.0484243474023414,0.7861310491045251,-0.41786260270138037,-0.7981590696878906,0.022185538581649063,-0.8088069266323067
7.0,2014.0,3,170000000.0,130.0,3969.0,208545589.0,367.0,89.43,192,1.0,0.0261148882370423,1.7676927302828955,0.061988298767680174,0.5119407489062046,-0.2907213920689892,-0.17914334782738864,1.6245026388136397
7.0,2004.0,3,15000000.0,125.0,410.0,13456633.0,188.0,48.88,188,0.0,-0.37377741799495856,-0.532049880371658,-0.1582849799071284,0.48474938649856464,-0.3271814901426961,1.7120184368880533,0.38356437284268874
3.0,2013.0,4,30000000.0,118.0,2188.0,10895295.0,129.0,40.63,192,0.0,0.13512480184890405,1.0684538496379679,0.6221332462842276,0.46293908158678454,1.7715302620779039,-0.47348784232556684,1.474025214466732
3.0,2007.0,4,20000000.0,90.0,1806.0,16809076.0,97.0,23.01,192,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
2.0,2016.0,4,58000000.0,108.0,3856.0,363070709.0,397.0,82.53,192,0.0,-0.5173296205945627,0.8300010463671559,-0.952025504620827,-0.3940501309566582,-0.15224926257582028,-0.2731834213021713,-0.8982911516877323
5.0,2018.0,4,110000000.0,119.0,4349.0,324591735.0,468.0,82.04,192,1.0,0.08926993381029093,1.7189562986314695,-1.0219769111127304,-0.3638817214935482,-0.554808704077578,-0.2885716952572774,-0.3663882373318255
2.0,2010.0,3,25000000.0,108.0,3062.0,80014842.0,173.0,31.75,192,0.0,-0.5406239464465522,-0.7612780344273369,-0.3796700673966961,1.4945964095647835,-0.6745901573933987,-0.7813753627273734,0.32852962325559604
10.0,2014.0,4,1250000.0,108.0,393.0,4404154.0,166.0,88.69,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
8.0,2008.0,4,65000000.0,110.0,2586.0,36316032.0,181.0,41.27,192,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
8.0,2007.0,4,20000000.0,105.0,1823.0,9534258.0,138.0,22.78,192,0.0,-0.5500013452955288,1.0929422836080496,0.17245848226019075,-0.19689287689482046,1.829355394131188,-0.34662950882608823,-0.38985403392481555
3.0,2018.0,4,30000000.0,107.0,2882.0,34017028.0,195.0,20.13,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
4.0,2010.0,4,21000000.0,92.0,2459.0,42739347.0,163.0,44.23,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
8.0,2018.0,3,6000000.0,109.0,1005.0,5885881.0,21.0,0.38,192,0.0,-0.3002167785322619,-0.23288951943165545,0.15577597853629052,2.0621549724476633,-0.2865017762078211,0.3586563216297641,-2.7158037934602306
10.0,2006.0,4,2000000.0,97.0,143.0,519086.0,131.0,42.06,175,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
3.0,2002.0,4,50000000.0,109.0,2164.0,8364691.0,149.0,41.19,186,0.0,-0.44316976014683934,-0.7971681370155497,0.04707953966927196,-0.19680614984410252,1.864901203328259,-0.312616745030246,0.48146017867124014
4.0,2008.0,4,25000000.0,108.0,2001.0,4598506.0,122.0,14.77,192,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
11.0,2006.0,2,51000000.0,93.0,3205.0,35093569.0,108.0,10.48,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
9.0,2016.0,3,156000000.0,107.0,3403.0,61433527.0,319.0,79.72,192,0.0,-0.39775404840337375,0.7895476962070844,0.32804814857518266,2.500096169494435,0.16191300091028243,0.08636427455243881,-0.20583404732397598
12.0,2008.0,4,50000000.0,137.0,1793.0,28644813.0,223.0,58.85,192,0.0,-0.3536338992780847,0.702426614481468,0.3318612518036047,3.8205799668310054,0.09609450185319628,-0.5498814628054983,-0.7456048943451943
2.0,2008.0,3,7000000.0,111.0,2204.0,32241649.0,181.0,68.81,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
11.0,2006.0,3,75000000.0,126.0,3108.0,64038616.0,32.0,59.0,233,0.0,-0.5389483942024598,1.4843768653461,0.21458043645700503,-0.34519969783794685,1.6072772496941568,-0.2784337042607195,-0.21730209373873755
10.0,2006.0,4,30000000.0,118.0,3049.0,30577122.0,23.0,86.0,192,0.0,-0.46559166272030844,-0.3055433277464658,-0.0775990153464782,-0.10790468460557293,1.4306846904196564,0.0834076849756869,-1.4900003659906371
11.0,2013.0,3,26000000.0,105.0,3036.0,30664106.0,180.0,40.73,192,0.0,-0.43229430843835875,-0.7525965338397491,-0.5736064897143689,-0.10135303246019595,-0.2596696863565511,0.016528411102002028,0.2880477015154483
1.0,2018.0,4,30000000.0,140.0,2432.0,44947622.0,160.0,42.2,192,0.0,-0.5631289325914203,0.716893887892274,0.09467315469241379,0.33003651244119886,1.8790994675377604,-0.18888436210163842,1.0199693801456173
9.0,2016.0,3,10000000.0,110.0,648.0,4073489.0,205.0,78.85,175,0.0,-0.4354461296895735,-0.3401755862434365,-0.05158572709866951,0.44786027227365727,-0.3157025122746867,1.8560595266045612,0.3138585966492101
11.0,2005.0,4,22000000.0,108.0,2447.0,36024076.0,159.0,25.06,191,0.0,-0.4649660331393249,-0.48965529659885554,0.5508774971666491,0.09580422160164176,1.7219349703504572,-0.056917676421914865,0.7964848192783651
7.0,2010.0,2,69000000.0,95.0,3602.0,252756705.0,238.0,78.82,104,0.0,2.641293888070949,-0.18783036349823165,-0.2305498569449231,-0.6291126469545661,1.6653481846278273,0.0911211729755876,-0.48929503872334845
7.0,2013.0,2,76000000.0,98.0,4003.0,368065385.0,226.0,72.76,192,1.0,2.641293888070949,-0.18783036349823165,-0.2305498569449231,-0.6291126469545661,1.6653481846278273,0.0911211729755876,-0.48929503872334845
6.0,2017.0,2,80000000.0,90.0,4535.0,264624300.0,232.0,56.56,192,1.0,2.641293888070949,-0.18783036349823165,-0.2305498569449231,-0.6291126469545661,1.6653481846278273,0.0911211729755876,-0.48929503872334845
12.0,2018.0,4,9000000.0,123.0,235.0,1533324.0,310.0,72.3,192,0.0,-0.46042180146288053,0.5709331791117047,0.7342066069729452,0.2844638511805482,1.9520115591426308,-0.38990376380509195,1.1146742402969039
7.0,2017.0,4,40000000.0,143.0,3007.0,16790139.0,354.0,81.31,192,0.0,-0.2822354153748872,-0.5788450784103528,0.7469859404822484,2.114128051652983,1.772009921827971,0.19320167200280652,-0.5019489525033438
8.0,2005.0,4,22000000.0,83.0,3127.0,22400154.0,124.0,11.82,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
5.0,2002.0,4,10000000.0,98.0,1480.0,6080065.0,95.0,5.87,110,0.0,-0.5522534808829397,0.7614654910680746,-0.5260128746912269,0.4254896298251054,-0.24547142214704987,0.14026079403060956,0.8265569029898255
9.0,2010.0,3,10000000.0,80.0,2811.0,33679655.0,114.0,49.26,192,0.0,-0.3030620496269008,-0.18681355891885068,2.539821423810101,-0.6413848451835993,-0.5251020036905054,-0.3508830453449731,-0.6715438058803647
1.0,2014.0,4,7000000.0,89.0,2544.0,15821461.0,76.0,24.08,192,0.0,-0.27483086434202914,-0.30408554586935793,1.8818688438592914,-0.6976675548015882,-0.8824114752703238,-0.04686717744208091,-0.9375866273482726
2.0,2005.0,3,5500000.0,116.0,1703.0,50633099.0,144.0,20.17,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
3.0,2010.0,2,15000000.0,94.0,3083.0,64003625.0,134.0,54.4,192,0.0,0.982088341992737,-1.1106537132362946,-0.38188267221812716,-0.16993227478515602,0.07098860451403739,0.2917050051174214,0.4742711716469217
8.0,2012.0,2,22000000.0,94.0,3401.0,49008662.0,97.0,52.45,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
3.0,2011.0,2,21000000.0,100.0,3169.0,52698535.0,122.0,47.75,192,0.0,0.9952159292886285,-0.7346053175205193,-0.3040973446503502,-0.6968616641211753,0.021244531107465103,0.13395985839297167,-0.9355522424235112
5.0,2017.0,2,22000000.0,91.0,3174.0,20738724.0,87.0,21.86,192,0.0,1.590762532600413,-0.23708464699425616,-0.41617070533906775,-0.5183864337149391,-0.15923676595726122,0.05037577987249682,-0.5762012682536825
9.0,2003.0,3,17000000.0,98.0,2083.0,22738671.0,151.0,24.87,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
12.0,2009.0,3,58000000.0,103.0,2718.0,29580087.0,150.0,14.8,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
11.0,2002.0,3,142000000.0,133.0,3377.0,160942139.0,270.0,55.16,191,1.0,0.0281895244398647,1.7523065442606205,0.0976516721386429,0.13331818051331149,-0.11838732103853018,-0.4050842991172072,0.04212728455712895
10.0,2000.0,2,5000000.0,88.0,1823.0,9628751.0,41.0,24.0,144,0.0,2.503978982049977,1.4880752515358997,-0.14568969135461154,0.04946584233263087,-0.08771496926766323,0.23998284413355098,0.12184450706314438
7.0,2010.0,3,69000000.0,114.0,3046.0,73026337.0,228.0,44.27,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
5.0,2000.0,2,127500000.0,82.0,3257.0,137748063.0,156.0,63.15,192,0.0,2.8771063915595954,-0.5029598904246754,0.2867767866242163,0.516173291453769,-0.10770995311243378,0.3190844823520373,1.268339725348903
1.0,2006.0,4,3000000.0,97.0,35.0,274245.0,8.0,48.0,192,0.0,-0.45183844584343347,-0.11360690088308,0.6286628247344261,-0.43112516773437765,1.6721908969438848,-0.21466282314636456,-0.6133385947920676
2.0,2004.0,3,25000000.0,86.0,2042.0,14161590.0,139.0,26.68,192,0.0,-0.5230753838772262,-0.8660312468299417,-0.49018242343357715,0.2110017264531207,-0.6202506362043219,-0.2891707150859443,0.9380062464702931
1.0,2016.0,4,25000000.0,102.0,2912.0,35593113.0,162.0,11.83,192,0.0,-0.41916672114246734,-0.3765481381239736,-0.495821162146592,-0.6282824217962154,-0.3094137597631234,-0.14121673562244771,-1.1217757125549845
8.0,2008.0,3,20000000.0,87.0,2642.0,14190901.0,85.0,2.98,192,0.0,-0.4081137700493983,0.014886443614076919,-0.45369920794977775,-0.7765892427393417,-0.5314919042001548,-0.07302093105707895,-0.9492237723689063
8.0,2009.0,4,30000000.0,112.0,3180.0,115646235.0,350.0,89.07,156,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
4.0,2007.0,3,20000000.0,105.0,3132.0,80818974.0,206.0,68.91,192,0.0,-0.3622589020107852,-0.6356160053794252,1.1904109494471804,0.050231560340991056,1.794847061955327,-0.25793707812536826,0.8911896794296515
3.0,2014.0,3,85000000.0,140.0,3936.0,150947895.0,274.0,41.97,192,0.0,0.1701807919463451,1.8805084302675943,0.12135449866517788,-0.11684401130845459,-0.6248628454505101,-0.23389202835239972,0.043341263426585876
6.0,2002.0,3,27000000.0,116.0,2792.0,69599016.0,181.0,44.77,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
12.0,2012.0,4,100000000.0,165.0,3012.0,162805434.0,341.0,86.26,192,0.0,-0.4394025303991088,-0.782030206866503,-0.6374859912739668,0.18763549227103876,-0.20815295987184324,-0.1749247646212009,0.3258828611192254
3.0,2015.0,3,2300000.0,120.0,1356.0,12985600.0,26.0,24.31,192,0.0,-0.4540905814308443,-0.445083693423055,-0.06980853221699171,0.19125733898554834,-0.40263591933435294,0.2722274797103332,0.6030723421225733
10.0,2019.0,4,45000000.0,151.0,3855.0,31581712.0,384.0,75.67,192,1.0,-0.11975171960484843,-0.43390422586967603,1.9186720612309776,-0.043179264905379745,-0.682922726389874,-0.13453288653738804,0.7762830533074379
11.0,2016.0,3,165000000.0,115.0,3882.0,232641920.0,438.0,87.1,192,0.0,0.3666187092642889,2.009466159032544,-0.4220095363461693,-0.04556782036625435,-0.8324276415564509,-0.17528701626926443,0.08134470854395562
6.0,2004.0,3,30000000.0,92.0,3020.0,114326736.0,201.0,68.29,192,0.0,-0.5095234434545723,-0.19993325845250756,-0.5928267788428914,-1.1496296964132615,-0.2757817790068241,1.010702741216822,-1.095883899379741
8.0,2018.0,2,10000000.0,113.0,2442.0,6809080.0,88.0,58.76,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
9.0,2011.0,2,37000000.0,113.0,3515.0,72286779.0,144.0,77.34,192,0.0,0.9602920690002514,-0.8031408728196006,0.12191528527924997,0.12267809666058827,-0.07197762846376447,0.5474040737257526,0.7892958122540467
9.0,2014.0,2,36000000.0,107.0,3656.0,42024533.0,114.0,64.11,192,1.0,0.9602920690002514,-0.8031408728196006,0.12191528527924997,0.12267809666058827,-0.07197762846376447,0.5474040737257526,0.7892958122540467
11.0,2001.0,3,75000000.0,90.0,2910.0,45246095.0,126.0,24.29,192,0.0,-0.45183844584343347,-0.11360690088308,0.6286628247344261,-0.43112516773437765,1.6721908969438848,-0.21466282314636456,-0.6133385947920676
10.0,2005.0,4,50000000.0,127.0,2223.0,10169202.0,191.0,21.58,239,0.0,-0.5444844808501494,0.8218019950718926,0.11289595981073604,0.5866394457293079,1.9660328745974274,1.3949476847925895,0.7307556346722541
9.0,2013.0,4,5500000.0,90.0,2422.0,24477704.0,245.0,77.66,192,0.0,-0.5629478225793557,-0.9816697931184146,-0.8872811281224954,-0.11849775921753097,-0.4658054253585106,-0.4008286939777675,0.5532758296696895
8.0,2011.0,4,25000000.0,100.0,2780.0,24046682.0,37.0,42.0,192,0.0,-0.10662413230895701,-0.05785583015390049,1.9964573887987545,-0.570108654241399,-0.7326667997964462,-0.2922780332618378,-0.6335403607629949
8.0,2016.0,4,9900000.0,88.0,3384.0,89217875.0,285.0,85.67,220,0.0,-0.3884134471790494,-0.2026964402645888,1.863021420962401,-0.7475480109248441,1.1692473228096163,-0.17499293187087536,-0.8388790103437673
8.0,2019.0,4,5000000.0,103.0,922.0,5215062.0,114.0,43.35,192,0.0,-0.3051366858297232,-0.17142737289657553,2.5041580504391385,-0.2627622767907064,-0.6974360747209644,-0.1249420940551546,0.9108315483761462
9.0,2001.0,4,50000000.0,113.0,2842.0,55001642.0,146.0,27.07,195,0.0,-0.3796146355871763,-0.4737724152531174,1.2276775000143496,0.20196738734288658,0.027585643850335243,-0.23280778989601245,0.9638200237417673
2.0,2006.0,0,20000000.0,85.0,2319.0,7578946.0,62.0,11.39,102,0.0,2.9120302518479724,-0.434424335125594,-0.1392358433053839,-0.30336646932799477,-0.01448779354120422,-0.09435973298074357,-0.45650832932865454
10.0,2005.0,4,70000000.0,105.0,3044.0,28212337.0,165.0,20.72,175,0.0,-0.4646479438295951,1.439858929140392,0.8282530033013394,-0.5661694236445067,-1.0202372141249219,0.0903813431470178,-0.6362549864462285
3.0,2008.0,4,33000000.0,113.0,1938.0,11008770.0,90.0,50.16,118,0.0,-0.5563041277788509,1.6462204554724078,0.2518469870241746,-0.1934638708360513,-0.1599841684108351,-0.25330441603136367,-0.14467174942662175
6.0,2015.0,4,7000000.0,103.0,2002.0,17506470.0,200.0,85.04,192,0.0,0.18060802844981694,-0.4169194534397936,-0.722946400970256,-0.07461362905585511,1.3271104346837141,-0.09218495564782854,0.5747683313731613
8.0,2019.0,2,49000000.0,102.0,3735.0,60477943.0,179.0,82.17,15,0.0,1.8944518127233407,0.8065008487006848,-0.1366721782635878,-0.3040232744544831,-0.06381288166615944,-0.4250246971309986,-0.12530354196648769
1.0,2001.0,3,24000000.0,88.0,1631.0,29831583.0,100.0,14.86,192,0.0,-0.5282050723030433,0.7854294431913553,-0.3313394752371864,-0.48950324834056474,1.9723216271089898,-0.6023285774344194,-0.7048786745319405
12.0,2008.0,3,20000000.0,104.0,1287.0,33446470.0,257.0,77.46,192,0.0,-0.35138345030230456,-0.5910444022036246,0.5697249200635394,0.14568467772489763,-0.3297238277294831,0.07120807800687963,0.6977772022738598
2.0,2001.0,3,49000000.0,87.0,2521.0,64186502.0,124.0,22.71,192,0.0,-0.12002167269598385,-0.39355111813959304,-0.39965174487740807,-0.6025788921146659,-0.44406646426419444,-0.283631125242766,-0.9890674072863282
12.0,2017.0,4,68000000.0,135.0,2668.0,24449754.0,349.0,49.34,192,0.0,-0.1438925818912918,-0.07065209170062385,0.06848283924900633,0.0686540477239715,-0.7593667682724554,0.19800889465538365,0.9083325875773076
9.0,2019.0,2,13000000.0,122.0,3548.0,96853865.0,303.0,81.23,175,0.0,-0.5847440955718413,-0.6741569527017205,-0.3834831706251182,0.1741126122282133,-0.6087716583363125,-0.14512962536943633,0.8683004702768145
6.0,2001.0,2,72000000.0,87.0,3053.0,112952899.0,135.0,42.66,192,0.0,1.294360977735112,-0.7516082975361387,-0.20792792738116628,-0.6711581344396259,-0.11340817339360591,-0.008454531227346667,-0.8028439371548549
12.0,2000.0,4,54000000.0,100.0,2204.0,33022767.0,14.0,26.0,55,0.0,-0.20478703176105237,1.1486933543372293,1.5402530463245192,-0.335876363401842,-0.575502302609143,-0.42424471894156157,-0.4100557998957427
